학원명,주소,"설립자
강사","교습
과정","교습
과목",정원,"교습
기간","총교습시간
(분)",기숙사비,피복비,차량비,"적용일
(최종교습비변경일)",경도,위도,경위도
그린램프라이브러리잠실2캠퍼스독서실,서울특별시 송파구 석촌호수로 140,2,독서실(유아/초·중·고),15days,100,0개월 15일,16200,"135,000","135,000",0,2019.07.08,127.0925026,37.50701655,"127.092502611525,37.5070165510727"
그린램프라이브러리잠실2캠퍼스독서실,서울특별시 송파구 석촌호수로 140,2,독서실(유아/초·중·고),평일오전(성인),100,1개월 0일,5670,"90,000","90,000",0,2019.07.08,127.0925026,37.50701655,"127.092502611525,37.5070165510727"
그린램프라이브러리잠실2캠퍼스독서실,서울특별시 송파구 석촌호수로 140,2,독서실(유아/초·중·고),평일오전및주말(성인),100,1개월 0일,14742,"155,000","155,000",0,2019.07.08,127.0925026,37.50701655,"127.092502611525,37.5070165510727"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),1개월,84,1개월 0일,0,"144,000","144,000",0,2018.08.10,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),1day,84,0개월 1일,0,"9,000","9,000",0,2018.08.10,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),10days,84,0개월 10일,0,"90,000","90,000",0,2019.07.08,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),15days,84,0개월 15일,0,"135,000","135,000",0,2019.07.08,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),평일오전(성인),84,1개월 0일,0,"90,000","90,000",0,2019.07.08,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실3캠퍼스독서실,서울특별시 송파구 올림픽로35길 124,2,독서실(유아/초·중·고),평일오전및주말(성인),84,1개월 0일,0,"155,000","155,000",0,2019.07.08,127.1007099,37.51734534,"127.100709917003,37.5173453447287"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),1개월,91,1개월 0일,0,"144,000","144,000",0,2015.09.10,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),1days,91,0개월 1일,0,"9,000","9,000",0,2015.09.10,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),10days,91,0개월 10일,0,"90,000","90,000",0,2019.07.08,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),15days,91,0개월 15일,0,"135,000","135,000",0,2019.07.08,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),평일오전(성인),91,1개월 0일,0,"90,000","90,000",0,2019.07.08,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
그린램프라이브러리잠실캠퍼스독서실,서울특별시 송파구 백제고분로7길 57,2,독서실(유아/초·중·고),평일오전및주말(성인),91,1개월 0일,0,"155,000","155,000",0,2019.07.08,127.0852009,37.51090627,"127.085200874582,37.5109062736982"
다빈치독서실,서울특별시 송파구 양재대로71길 4,2,독서실(유아/초·중·고),1개월,95,1개월 0일,0,"144,000","144,000",0,2019.02.28,127.1263152,37.51040995,"127.126315208651,37.5104099504658"
다빈치독서실,서울특별시 송파구 양재대로71길 4,2,독서실(유아/초·중·고),하루,95,1개월 0일,0,"9,000","9,000",0,2019.02.28,127.1263152,37.51040995,"127.126315208651,37.5104099504658"
다현독서실,서울특별시 송파구 가락로28길 11,2,독서실(유아/초·중·고),월열람료,102,1개월 0일,0,"140,000","140,000",0,2018.04.30,127.1171288,37.50609433,"127.117128842613,37.5060943255808"
다현독서실,서울특별시 송파구 가락로28길 11,2,독서실(유아/초·중·고),월열람료,102,1개월 0일,0,"120,000","120,000",0,2018.04.30,127.1171288,37.50609433,"127.117128842613,37.5060943255808"
다현독서실,서울특별시 송파구 가락로28길 11,2,독서실(유아/초·중·고),일일열람료,102,1개월 0일,0,"9,000","9,000",0,2016.07.20,127.1171288,37.50609433,"127.117128842613,37.5060943255808"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1개월(독립형),80,1개월 0일,0,"190,000","190,000",0,2018.10.17,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1일(반독립형),80,0개월 1일,0,"11,000","11,000",0,2018.10.17,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1일(독립형),80,0개월 1일,0,"12,000","12,000",0,2018.10.17,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),학생1개월,80,1개월 0일,0,"144,000","144,000",0,2017.12.13,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),학생1일,80,0개월 1일,0,"9,000","9,000",0,2017.12.13,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1개월,80,1개월 0일,0,"170,000","170,000",0,2018.10.17,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1일,80,0개월 1일,0,"10,000","10,000",0,2017.12.13,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
디데이석촌독서실,서울특별시 송파구 백제고분로36길 36,4,독서실(유아/초·중·고),성인1개월(반독립형),80,1개월 0일,0,"180,000","180,000",0,2018.10.17,127.0997413,37.50298362,"127.09974131155,37.5029836188511"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),1인실,95,0개월 1일,0,"9,000","9,000",0,2020.02.18,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),포커스석,95,0개월 1일,0,"9,000","9,000",0,2020.02.18,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),1인실,95,1개월 0일,0,"170,000","170,000",0,2020.02.18,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),포커스석,95,1개월 0일,0,"170,000","170,000",0,2020.02.18,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),일열람료(1인실성인),95,0개월 1일,0,"10,000","10,000",0,2021.04.05,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),일열람료(포커스석성인),95,0개월 1일,0,"9,000","9,000",0,2021.04.05,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),월열람료(1인실성인),95,1개월 0일,0,"210,000","210,000",0,2021.04.05,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라온서가독서실,서울특별시 송파구 석촌호수로 68,2,독서실(유아/초·중·고),월열람료(포커스석성인),95,1개월 0일,0,"180,000","180,000",0,2021.04.05,127.0857062,37.5102216,"127.085706241251,37.510221595369"
라이브러리플러스독서실,서울특별시 송파구 동남로 167,2,독서실(유아/초·중·고),월열람료,107,1개월 0일,0,"144,000","144,000",0,2016.05.20,127.1285754,37.49301379,"127.128575416857,37.4930137852861"
라이브러리플러스독서실,서울특별시 송파구 동남로 167,2,독서실(유아/초·중·고),일열람료,107,0개월 1일,0,"9,000","9,000",0,2016.05.20,127.1285754,37.49301379,"127.128575416857,37.4930137852861"
라이브러리플러스독서실,서울특별시 송파구 동남로 167,2,독서실(유아/초·중·고),성인독서실,16,1개월 0일,0,"180,000","180,000",0,2020.01.13,127.1285754,37.49301379,"127.128575416857,37.4930137852861"
라이브러리플러스독서실,서울특별시 송파구 동남로 167,2,독서실(유아/초·중·고),성인독서실,14,1개월 0일,0,"200,000","200,000",0,2020.01.13,127.1285754,37.49301379,"127.128575416857,37.4930137852861"
문정시그니처독서실,서울특별시 송파구 오금로46길 66,1,독서실(유아/초·중·고),학생1달,51,1개월 0일,0,"130,000","130,000",0,2019.09.24,127.1313812,37.49280212,"127.131381214823,37.4928021153112"
문정시그니처독서실,서울특별시 송파구 오금로46길 66,1,독서실(유아/초·중·고),학생1달,51,1개월 0일,0,"100,000","100,000",0,2019.09.24,127.1313812,37.49280212,"127.131381214823,37.4928021153112"
문정시그니처독서실,서울특별시 송파구 오금로46길 66,1,독서실(유아/초·중·고),학생1일,51,0개월 1일,0,"9,000","9,000",0,2019.09.24,127.1313812,37.49280212,"127.131381214823,37.4928021153112"
베리타스독서실,서울특별시 송파구 동남로18길 45,3,독서실(유아/초·중·고),성인월열람료1,146,1개월 0일,0,"149,000","149,000",0,2016.10.24,127.1348193,37.49284356,"127.134819333753,37.4928435624626"
베리타스독서실,서울특별시 송파구 동남로18길 45,3,독서실(유아/초·중·고),성인월열람료2,146,1개월 0일,0,"139,000","139,000",0,2016.10.24,127.1348193,37.49284356,"127.134819333753,37.4928435624626"
베리타스독서실,서울특별시 송파구 동남로18길 45,3,독서실(유아/초·중·고),학생월열람료,146,1개월 0일,0,"129,000","129,000",0,2016.10.24,127.1348193,37.49284356,"127.134819333753,37.4928435624626"
베리타스독서실,서울특별시 송파구 동남로18길 45,3,독서실(유아/초·중·고),성인일열람료,146,0개월 1일,0,"10,000","10,000",0,2016.10.24,127.1348193,37.49284356,"127.134819333753,37.4928435624626"
베리타스독서실,서울특별시 송파구 동남로18길 45,3,독서실(유아/초·중·고),학생일열람료,146,0개월 1일,0,"9,000","9,000",0,2016.10.24,127.1348193,37.49284356,"127.134819333753,37.4928435624626"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),독서실(월)성인),103,1개월 0일,0,"160,000","160,000",0,2018.10.15,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),독서실(월)(학생),103,1개월 0일,0,"144,000","144,000",0,2016.10.05,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),독서실(일)(성인),103,0개월 1일,0,"12,000","12,000",0,2018.10.15,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),독서실(일)(학생),103,0개월 1일,0,"9,000","9,000",0,2016.10.05,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),"독서실(월,성인)",103,1개월 0일,0,"200,000","200,000",0,2018.10.15,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),"독서실(월,성인)",103,1개월 0일,0,"240,000","240,000",0,2018.10.15,127.0866652,37.50878055,"127.086665176,37.5087805500559"
비책독서실,서울특별시 송파구 석촌호수로 84,3,독서실(유아/초·중·고),"독서실(일,성인)",103,0개월 1일,0,"10,000","10,000",0,2016.10.05,127.0866652,37.50878055,"127.086665176,37.5087805500559"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),일반(1일),85,0개월 1일,300,"10,000","10,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),일반(10일),85,0개월 10일,300,"80,000","80,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),201호개인(30일),85,1개월 0일,300,"190,000","190,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),201호개인(60일),85,2개월 0일,300,"376,000","376,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),201호개인(90일),85,3개월 0일,300,"555,000","555,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),201호개인(150일),85,5개월 0일,300,"900,000","900,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인(30일),85,1개월 0일,300,"180,000","180,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인(60일),85,2개월 0일,300,"356,000","356,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인(90일),85,3개월 0일,300,"525,000","525,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인(150일),85,5개월 0일,300,"850,000","850,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인2(30일),85,1개월 0일,300,"200,000","200,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인2(60일),85,2개월 0일,300,"396,000","396,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인2(90일),85,3개월 0일,300,"585,000","585,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),203호개인2(150일),85,5개월 0일,300,"950,000","950,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),전체카페(30일),85,1개월 0일,300,"135,000","135,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),학생열람실(1일),85,0개월 1일,300,"9,000","9,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),학생열람실(30일),85,1개월 0일,300,"144,000","144,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),오픈실(30일),85,1개월 0일,300,"150,000","150,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),오픈실(60일),85,2개월 0일,300,"288,000","288,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),오픈실(90일),85,3개월 0일,300,"705,000","705,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),다인201호(30일),85,1개월 0일,300,"165,000","165,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실3번5번(60일),85,2개월 0일,300,"326,000","326,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실3번5번(90일),85,3개월 0일,300,"483,000","483,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실3번5번(150일),85,5개월 0일,300,"775,000","775,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실(4)(30일),85,1개월 0일,300,"165,000","165,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실(4)(60일),85,2개월 0일,300,"320,000","320,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),열람실(4)(90일),85,3개월 0일,300,"450,000","450,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),다인실(203호)(30일),85,1개월 0일,300,"170,000","170,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),다인실(203호)(60일),85,2개월 0일,300,"336,000","336,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),다인실(203호)(90일),85,3개월 0일,300,"498,000","498,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
빠꼼독서실,서울특별시 송파구 새말로 125,6,독서실(유아/초·중·고),다인실(203호)(150일),85,5개월 0일,300,"800,000","800,000",0,2019.01.16,127.1278868,37.48310534,"127.127886835091,37.4831053437977"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),1인실중고생,113,1개월 0일,0,"144,000","144,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),다인실중고생,113,1개월 0일,0,"120,000","120,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),1인실중고생/일반,113,1개월 0일,0,"130,000","130,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),일반1인실,113,1개월 0일,0,"160,000","160,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),중고생1일,113,0개월 1일,0,"9,000","9,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),일반일인실1일,113,0개월 1일,0,"10,000","10,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
사이버독서실,서울특별시 송파구 송이로36길 62,4,독서실(유아/초·중·고),일반1인실1일,113,0개월 1일,0,"15,000","15,000",0,2016.10.12,127.1270613,37.48345222,"127.12706126328,37.4834522216242"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),학생1일,95,0개월 1일,0,"9,000","9,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),학생1개월1,95,1개월 0일,0,"120,000","120,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),학생1개월2,95,1개월 0일,0,"130,000","130,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),성인1일,95,0개월 1일,0,"10,000","10,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),성인1개월1,95,1개월 0일,0,"120,000","120,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
삼전스터디뱅크독서실,서울특별시 송파구 백제고분로32길 7,5,독서실(유아/초·중·고),성인1개월2,95,1개월 0일,0,"130,000","130,000",0,2017.11.01,127.0952591,37.50166735,"127.095259078048,37.5016673453649"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),스탠다드룸한달,10,1개월 0일,0,"144,000","144,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),키보드룸한달,10,1개월 0일,0,"144,000","144,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),포커스룸한달,10,1개월 0일,0,"144,000","144,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),스탠다드룸1일,10,0개월 1일,0,"9,000","9,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),키보드룸1일,10,0개월 1일,0,"9,000","9,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌시작독서실,서울특별시 송파구 가락로 84,3,독서실(유아/초·중·고),포커스룸1일,10,0개월 1일,0,"9,000","9,000",0,2019.01.21,127.1056908,37.50038598,"127.105690808919,37.5003859826032"
석촌프라임독서실,서울특별시 송파구 가락로11길 8,2,독서실(유아/초·중·고),독서실,50,1개월 0일,0,"120,000","120,000",0,2012.09.20,127.1048621,37.50105419,"127.104862114003,37.5010541860792"
석촌프라임독서실,서울특별시 송파구 가락로11길 8,2,독서실(유아/초·중·고),월열람료,50,1개월 0일,0,"140,000","140,000",0,2016.10.26,127.1048621,37.50105419,"127.104862114003,37.5010541860792"
석촌프라임독서실,서울특별시 송파구 가락로11길 8,2,독서실(유아/초·중·고),일열람료(성인),50,0개월 1일,0,"10,000","10,000",0,2016.10.26,127.1048621,37.50105419,"127.104862114003,37.5010541860792"
석촌프라임독서실,서울특별시 송파구 가락로11길 8,2,독서실(유아/초·중·고),일열람료(학생),50,0개월 1일,0,"9,000","9,000",0,2016.10.26,127.1048621,37.50105419,"127.104862114003,37.5010541860792"
선수촌오륜독서실,서울특별시 송파구 강동대로 300,1,독서실(유아/초·중·고),독서실이용료,93,1개월 0일,0,"160,000","160,000",0,2012.12.17,FALSE,FALSE,
송파꿈마루독서실,서울특별시 송파구 오금로 247,2,독서실(유아/초·중·고),월열람료,98,1개월 0일,0,"140,000","140,000",0,2015.03.31,127.1208763,37.50635671,"127.120876340354,37.5063567070468"
송파꿈마루독서실,서울특별시 송파구 오금로 247,2,독서실(유아/초·중·고),일열람료,98,1개월 0일,0,"9,000","9,000",0,2015.03.31,127.1208763,37.50635671,"127.120876340354,37.5063567070468"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(성인),123,1개월 0일,0,"200,000","200,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(성인),123,1개월 0일,0,"210,000","210,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),일열람료(성인),123,0개월 1일,0,"10,000","10,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(학생),123,1개월 0일,0,"144,000","144,000",0,2012.08.21,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(성인),123,1개월 0일,0,"170,000","170,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(성인),123,1개월 0일,0,"180,000","180,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파스터디뱅크독서실,서울특별시 송파구 오금로32길 50,5,독서실(유아/초·중·고),월열람료(성인),123,1개월 0일,0,"190,000","190,000",0,2016.07.26,127.1174756,37.50267584,"127.117475562535,37.5026758387605"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),학생한달,30,1개월 0일,0,"144,000","144,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),학생하루,30,0개월 1일,0,"9,000","9,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인한달,30,1개월 0일,0,"210,000","210,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인한달,30,1개월 0일,0,"190,000","190,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인한달,30,1개월 0일,0,"170,000","170,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인한달,30,1개월 0일,0,"150,000","150,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인하루,30,0개월 1일,0,"13,000","13,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인하루,30,0개월 1일,0,"11,000","11,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
송파작심독서실,서울특별시 송파구 송이로 24,6,독서실(유아/초·중·고),성인하루,30,0개월 1일,0,"9,000","9,000",0,2017.12.06,127.1162938,37.50285496,"127.11629378609,37.502854956612"
